Query,UTC DateTime,Response
什么是Azure,05/14/2018 18:02:50,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:07:12,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 09:42:16,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:16:43,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 12:19:43,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:10:02,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 13:15:25,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/16/2018 15:17:43,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.0005859551},{""intent"":""Greetings"",""score"":5.019528E-05},{""intent"":""None"",""score"":0.99955523}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/23/2018 01:38:32,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000460003881},{""intent"":""Greetings"",""score"":7.951698E-05},{""intent"":""None"",""score"":0.8811995},{""intent"":""ProductFeature"",""score"":0.0140483715},{""intent"":""PurchaseAzure"",""score"":0.00374200474}],""entities"":[]}"
什么是Azure,05/14/2018 17:54:37,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 12:59:39,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:00:01,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:00:32,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 17:52:18,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/21/2018 09:18:46,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.0005859551},{""intent"":""Greetings"",""score"":5.019528E-05},{""intent"":""None"",""score"":0.99955523}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/07/2018 02:01:53,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.02231209},{""intent"":""AreYouBot"",""score"":1.66334289E-07},{""intent"":""GoodBye"",""score"":0.0174138825},{""intent"":""Greetings"",""score"":0.02019777},{""intent"":""None"",""score"":0.94487524},{""intent"":""Praise"",""score"":0.0208038}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 12:22:17,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 09:42:15,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 12:40:16,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:18:16,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 12:16:54,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/17/2018 03:35:32,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.0005859551},{""intent"":""Greetings"",""score"":5.019528E-05},{""intent"":""None"",""score"":0.99955523}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 12:15:51,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:16:13,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/03/2018 07:19:33,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.02231209},{""intent"":""AreYouBot"",""score"":1.66334289E-07},{""intent"":""GoodBye"",""score"":0.0174138825},{""intent"":""Greetings"",""score"":0.02019777},{""intent"":""None"",""score"":0.94487524},{""intent"":""Praise"",""score"":0.0208038}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/17/2018 09:31:23,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.0005859551},{""intent"":""Greetings"",""score"":5.019528E-05},{""intent"":""None"",""score"":0.99955523}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/08/2018 04:52:11,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.02231209},{""intent"":""AreYouBot"",""score"":1.66334289E-07},{""intent"":""GoodBye"",""score"":0.0174138825},{""intent"":""Greetings"",""score"":0.02019777},{""intent"":""None"",""score"":0.94487524},{""intent"":""Praise"",""score"":0.0208038}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:11:19,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:16:59,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:00:31,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:05:09,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 17:57:42,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 12:52:05,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:15:57,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/08/2018 11:56:05,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.02231209},{""intent"":""AreYouBot"",""score"":1.66334289E-07},{""intent"":""GoodBye"",""score"":0.0174138825},{""intent"":""Greetings"",""score"":0.02019777},{""intent"":""None"",""score"":0.94487524},{""intent"":""Praise"",""score"":0.0208038}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 17:58:29,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/08/2018 13:57:01,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.02231209},{""intent"":""AreYouBot"",""score"":1.66334289E-07},{""intent"":""GoodBye"",""score"":0.0174138825},{""intent"":""Greetings"",""score"":0.02019777},{""intent"":""None"",""score"":0.94487524},{""intent"":""Praise"",""score"":0.0208038}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/09/2018 05:45:33,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.02231209},{""intent"":""AreYouBot"",""score"":1.66334289E-07},{""intent"":""GoodBye"",""score"":0.0174138825},{""intent"":""Greetings"",""score"":0.02019777},{""intent"":""None"",""score"":0.94487524},{""intent"":""Praise"",""score"":0.0208038}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/17/2018 11:21:01,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.0005859551},{""intent"":""Greetings"",""score"":5.019528E-05},{""intent"":""None"",""score"":0.99955523}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 17:47:09,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 12:25:37,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:03:36,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 17:51:16,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/08/2018 14:45:39,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.02231209},{""intent"":""AreYouBot"",""score"":1.66334289E-07},{""intent"":""GoodBye"",""score"":0.0174138825},{""intent"":""Greetings"",""score"":0.02019777},{""intent"":""None"",""score"":0.94487524},{""intent"":""Praise"",""score"":0.0208038}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/10/2018 08:08:05,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.002936514},{""intent"":""AreYouBot"",""score"":0.0009537485},{""intent"":""GoodBye"",""score"":0.000855371763},{""intent"":""Greetings"",""score"":6.426727E-05},{""intent"":""None"",""score"":0.994117439},{""intent"":""Praise"",""score"":0.001668205}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:17:15,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/11/2018 09:52:17,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.00191747176},{""intent"":""AreYouBot"",""score"":0.0006729675},{""intent"":""GoodBye"",""score"":0.000466657832},{""intent"":""Greetings"",""score"":3.07653354E-05},{""intent"":""None"",""score"":0.9970853},{""intent"":""Praise"",""score"":0.00125184131}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:12:53,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 09:41:29,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 09:13:59,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/02/2018 08:08:09,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.02231209},{""intent"":""AreYouBot"",""score"":1.66334289E-07},{""intent"":""GoodBye"",""score"":0.0174138825},{""intent"":""Greetings"",""score"":0.02019777},{""intent"":""None"",""score"":0.94487524},{""intent"":""Praise"",""score"":0.0208038}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/03/2018 07:28:39,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.02231209},{""intent"":""AreYouBot"",""score"":1.66334289E-07},{""intent"":""GoodBye"",""score"":0.0174138825},{""intent"":""Greetings"",""score"":0.02019777},{""intent"":""None"",""score"":0.94487524},{""intent"":""Praise"",""score"":0.0208038}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:16:28,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/23/2018 01:18:36,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000460003881},{""intent"":""Greetings"",""score"":7.951698E-05},{""intent"":""None"",""score"":0.8811995},{""intent"":""ProductFeature"",""score"":0.0140483715},{""intent"":""PurchaseAzure"",""score"":0.00374200474}],""entities"":[]}"
什么是Azure,05/17/2018 07:35:12,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.0005859551},{""intent"":""Greetings"",""score"":5.019528E-05},{""intent"":""None"",""score"":0.99955523}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/11/2018 12:08:00,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.00191747176},{""intent"":""AreYouBot"",""score"":0.0006729675},{""intent"":""GoodBye"",""score"":0.000466657832},{""intent"":""Greetings"",""score"":3.07653354E-05},{""intent"":""None"",""score"":0.9970853},{""intent"":""Praise"",""score"":0.00125184131}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:11:50,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 17:57:57,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:10:33,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:16:28,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/18/2018 02:39:49,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.0005859551},{""intent"":""Greetings"",""score"":5.019528E-05},{""intent"":""None"",""score"":0.99955523}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/03/2018 07:23:11,"{""query"":""什么是Azure"",""intents"":[{""intent"":""Angry"",""score"":0.02231209},{""intent"":""AreYouBot"",""score"":1.66334289E-07},{""intent"":""GoodBye"",""score"":0.0174138825},{""intent"":""Greetings"",""score"":0.02019777},{""intent"":""None"",""score"":0.94487524},{""intent"":""Praise"",""score"":0.0208038}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 09:40:29,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/17/2018 12:00:09,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.0005859551},{""intent"":""Greetings"",""score"":5.019528E-05},{""intent"":""None"",""score"":0.99955523}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 12:15:21,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/17/2018 09:23:29,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.0005859551},{""intent"":""Greetings"",""score"":5.019528E-05},{""intent"":""None"",""score"":0.99955523}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 18:18:47,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/17/2018 10:54:48,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.0005859551},{""intent"":""Greetings"",""score"":5.019528E-05},{""intent"":""None"",""score"":0.99955523}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/12/2018 14:20:01,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 17:54:52,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
什么是Azure,05/14/2018 12:19:43,"{""query"":""什么是Azure"",""intents"":[{""intent"":""GoodBye"",""score"":0.000606203568},{""intent"":""Greetings"",""score"":3.852939E-05},{""intent"":""None"",""score"":0.999570966}],""entities"":[{""entity"":""Azure"",""type"":""ms.service"",""startIndex"":3,""endIndex"":7,""resolution"":{""values"":[""Azure""]}}]}"
