Document.id,Document.questions,Document.modifiedQuestion,Document.answer,Document.modifiedAnswer,Document.categories,Document.rowId,Document.urls
c7697570d5f4d4bebe292b4b5a9e6b86,问：是否支持 VNet 对等互连？,应用程序网关是否支持 VNet 对等互连？,"\n\n是的，支持 VNet 对等互连，这有助于对其他虚拟网络中的流量进行负载均衡。\n\n问：如果通过 ExpressRoute 或 VPN 隧道连接本地服务器，是否可与这些服务器通信？\n\n可以，只要允许这种流量。\n\n问：是否可以使用一个后端池来为不同端口上的许多应用程序提供服务？\n\n支持微服务体系结构。 需要配置多个 http 设置才能探测不同的端口。\n\n问：自定义探测是否支持对响应数据使用通配符/正则表达式？\n\n自定义探测不支持对响应数据使用通配符或正则表达式。 \n\n问：如何处理规则？\n\n按配置规则的顺序处理规则。 建议将多站点规则配置在基本规则之前，以降低将流量路由到错误后端的可能性，因为基本规则会在评估多站点规则之前根据端口匹配流量。\n\n问：如何处理规则？\n\n规则按照其创建的顺序进行处理。 建议先配置多站点规则，再配置基本规则。 通过先配置多站点侦听器，此配置可以减少将流量路由到错误后端的机会。 由于在评估多站点规则之前，基本规则会基于端口匹配流量，因此可能出现此路由问题。\n\n问：自定义探测的 Host 字段是什么意思？\n\nHost 字段指定要将探测发送到的名称。 仅在应用程序网关上配置了多站点的情况下适用，否则使用""127.0.0.1""。 此值不同于 VM 主机名，它采用 ://: 格式。\n\n问：我可以将某些源 IP 的应用程序网关访问权限列入允许列表吗？\n\n对应用程序网关子网使用 NSG 可以完成此方案。 应按列出的优先顺序对子网采取以下限制：\n\n*   \n\n允许来自源 IP/IP 范围的传入流量。\n\n*   \n\n允许来自所有源的请求传入端口 65503-65534，进行[后端运行状况通信](https://docs.azure.cn/application-gateway/application-gateway-diagnostics)。\n\n*   \n\n允许 [NSG](https://docs.azure.cn/virtual-network/virtual-networks-nsg) 上的传入 Azure 负载均衡器探测（AzureLoadBalancer 标记）和入站虚拟网络流量（VirtualNetwork 标记）。\n\n*   \n\n使用""全部拒绝""规则阻止其他所有传入流量。\n\n*   \n\n允许发往 Internet 的所有目标的出站流量。\n\n## 性能\n\n问：应用程序网关如何支持高可用性和可伸缩性？\n\n如果已部署两个或更多个实例，则应用程序网关支持高可用性方案。 Azure 将跨更新域和容错域分配这些实例，确保所有实例不会同时发生故障。 为了支持可伸缩性，应用程序网关会添加同一网关的多个实例来分担负载。\n\n问：如何使用应用程序网关实现跨数据中心的灾难恢复方案？\n\n客户可以使用流量管理器跨不同数据中心内的多个应用程序网关分配流量。\n\n问：是否支持自动缩放？\n\n不支持，但应用程序网关提供吞吐量指标，达到阈值时，可使用该指标发出警报。 手动添加实例或更改大小不会重新启动网关，且不会影响现有流量。\n\n问：手动扩展/缩减是否导致停机？\n\n不会出现停机，实例将分布在升级域和容错域上。\n\n问：是否可以在不造成中断的情况下，将实例大小从中型更改为大型？\n\n可以。Azure 将跨更新域和容错域分配实例，确保所有实例不会同时发生故障。 为了支持缩放，应用程序网关可添加同一网关的多个实例来分担负载。\n\n## SSL 配置\n\n问：应用程序网关支持哪些证书？\n\n支持自签名证书、CA 证书和通配符证书。 不支持 EV 证书。\n\n问：应用程序网关支持哪些最新的加密套件？\n\n应用程序网关当前支持以下密码套件。 请访问[在应用程序网关上配置 SSL 策略版本和密码套件](https://docs.azure.cn/application-gateway/application-gateway-configure-ssl-policy-powershell)，了解如何自定义 SSL 选项。\n\n*   TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384\n*   TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256\n*   TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA\n*   TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA\n*   TLS_DHE_RSA_WITH_AES_256_GCM_SHA384\n*   TLS_DHE_RSA_WITH_AES_128_GCM_SHA256\n*   TLS_DHE_RSA_WITH_AES_256_CBC_SHA\n*   TLS_DHE_RSA_WITH_AES_128_CBC_SHA\n*   TLS_RSA_WITH_AES_256_GCM_SHA384\n*   TLS_RSA_WITH_AES_128_GCM_SHA256\n*   TLS_RSA_WITH_AES_256_CBC_SHA256\n*   TLS_RSA_WITH_AES_128_CBC_SHA256\n*   TLS_RSA_WITH_AES_256_CBC_SHA\n*   TLS_RSA_WITH_AES_128_CBC_SHA\n*   TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384\n*   TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256\n*   TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384\n*   TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256\n*   TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA\n*   TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA\n*   TLS_DHE_DSS_WITH_AES_256_CBC_SHA256\n*   TLS_DHE_DSS_WITH_AES_128_CBC_SHA256\n*   TLS_DHE_DSS_WITH_AES_256_CBC_SHA\n*   TLS_DHE_DSS_WITH_AES_128_CBC_SHA\n*   TLS_RSA_WITH_3DES_EDE_CBC_SHA\n*   TLS_DHE_DSS_WITH_3DES_EDE_CBC_SHA\n\n问：应用程序网关是否也支持重新加密发往后端的流量？\n\n是的，应用程序网关支持 SSL 卸载和端到端 SSL，因此支持重新加密发往后端的流量。\n\n问：是否可以配置 SSL 策略来控制 SSL 协议版本？\n\n是的，可将应用程序网关配置为拒绝 TLS1.0、TLS1.1 和 TLS1.2。 SSL 2.0 和 3.0 默认已禁用，并且不可配置。\n\n问：我是否可以配置密码套件和策略顺序？\n\n是，支持[配置密码套件](https://docs.azure.cn/application-gateway/application-gateway-ssl-policy-overview)。 定义自定义策略时，必须至少启用以下其中一个密码套件。 应用程序网关使用 SHA256 进行后端管理。\n\n*   TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 \n*   TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256\n*   TLS_DHE_RSA_WITH_AES_128_GCM_SHA256\n*   TLS_RSA_WITH_AES_128_GCM_SHA256\n*   TLS_RSA_WITH_AES_256_CBC_SHA256\n*   TLS_RSA_WITH_AES_128_CBC_SHA256\n\n问：支持多少个 SSL 证书？\n\n最多支持 20 个 SSL 证书。\n\n问：支持使用多少个身份验证证书进行后端重新加密？\n\n最多支持 10 个身份验证证书，默认为 5 个。\n\n问：应用程序网关是否原生与 Azure Key Vault 集成？\n\n不是，它没有与 Azure Key Vault 集成。\n\n## Web 应用程序防火墙 (WAF) 配置\n\n问：WAF SKU 是否提供标准 SKU 所提供的全部功能？\n\n是的，WAF 支持标准 SKU 中的所有功能。\n\n问：应用程序网关支持哪个 CRS 版本？\n\n应用程序网关支持 CRS [2.2.9](https://docs.azure.cn/application-gateway/application-gateway-crs-rulegroups-rules#owasp229) 和 CRS [3.0](https://docs.azure.cn/application-gateway/application-gateway-crs-rulegroups-rules#owasp30)。\n\n问：如何监视 WAF？\n\n可通过诊断日志记录监视 WAF。有关诊断日志记录的详细信息，请参阅 [Diagnostics Logging and Metrics for Application Gateway](https://docs.azure.cn/application-gateway/application-gateway-diagnostics)（应用程序网关的诊断日志记录和指标）\n\n问：检测模式是否会阻止流量？\n\n不会。检测模式仅记录触发了 WAF 规则的流量。\n\n问：如何自定义 WAF 规则？\n\n是的，WAF 规则可自定义，有关如何自定义这些规则的详细信息，请访问[自定义 WAF 规则组和规则](https://docs.azure.cn/application-gateway/application-gateway-customize-waf-rules-portal)\n\n问：目前支持哪些规则？\n\nWAF 目前支持 CRS [2.2.9](https://docs.azure.cn/application-gateway/application-gateway-crs-rulegroups-rules#owasp229) 和 CRS [3.0](https://docs.azure.cn/application-gateway/application-gateway-crs-rulegroups-rules#owasp30)，这些规则针对开放 Web 应用程序安全项目 (OWASP) 识别到的 10 大漏洞中的大多数漏洞提供基准安全要求，相关信息请参阅 [OWASP top 10 Vulnerabilities](https://www.owasp.org/index.php/Top10#OWASP_Top_10_for_2013)（OWASP 10 大漏洞）\n\n*   \n\nSQL 注入保护\n\n*   \n\n跨站点脚本保护\n\n*   \n\n常见 Web 攻击保护，例如命令注入、HTTP 请求走私、HTTP 响应拆分和远程文件包含攻击\n\n*   \n\n防止 HTTP 协议违反行为\n\n*   \n\n防止 HTTP 协议异常行为，例如缺少主机用户代理和接受标头\n\n*   \n\n防止自动程序、爬网程序和扫描程序\n\n*   \n\n检测常见应用程序错误配置（即 Apache、IIS 等）\n\n问：WAF 是否也支持 DDoS 防护？\n\n否，WAF 不提供 DDoS 防护。\n\n## 诊断和日志记录\n\n问：应用程序网关可以使用哪些类型的日志？\n\n应用程序网关可以使用三种日志。 有关这些日志和其他诊断功能的详细信息，请访问[应用程序网关的后端运行状况、诊断日志和指标](https://docs.azure.cn/application-gateway/application-gateway-diagnostics)。\n\n*   ApplicationGatewayAccessLog：访问日志包含提交到应用程序网关前端的每个请求。 数据包括调用方的 IP、请求的 URL、响应延迟、返回代码，以及传入和传出的字节数。每隔 300 秒会收集一次访问日志。 此日志包含每个应用程序网关实例的一条记录。\n*   ApplicationGatewayPerformanceLog：性能日志捕获每个实例的性能信息，包括提供的请求总数、吞吐量（以字节为单位）、失败的请求计数、正常和不正常的后端实例计数。\n*   ApplicationGatewayFirewallLog：防火墙日志包含通过应用程序网关（配置有 Web 应用程序防火墙）的检测或阻止模式记录的请求。\n\n问：如何知道后端池成员是否正常？\n\n可以使用 PowerShell cmdlet `Get-AzureRmApplicationGatewayBackendHealth`，或者在门户中访问[应用程序网关诊断](https://docs.azure.cn/application-gateway/application-gateway-diagnostics)来验证运行状况\n\n问：什么是诊断日志的保留策略？\n\n诊断日志发往客户存储帐户，客户可以根据偏好设置保留策略。 此外，可将诊断日志发送到事件中心或 Log Analytics。 有关详细信息，请访问 [Application Gateway Diagnostics](https://docs.azure.cn/application-gateway/application-gateway-diagnostics)（应用程序网关诊断）。\n\n问：如何获取应用程序网关的审核日志？\n\n应用程序网关有相应的审核日志。 在门户上的应用程序网关菜单边栏选项卡中单击""活动日志""即可访问审核日志。 \n\n问：是否可以使用应用程序网关设置警报？\n\n可以，应用程序网关确实支持警报。可以基于指标设置警报。 应用程序网关目前提供""吞吐量""指标，可以使用它来配置警报。 \n\n问：后端运行状况返回未知状态，什么原因导致此状态？\n\n最常见的原因是访问的后端被 NSG 或自定义 DNS 阻止。 有关详细信息，请访问 [Backend health, diagnostics logging, and metrics for Application Gateway](https://docs.azure.cn/application-gateway/application-gateway-diagnostics)（应用程序网关的后端运行状况、诊断日志记录和指标）。\n\n## 后续步骤\n\n若要了解有关应用程序网关的详细信息，请访问 [Introduction to Application Gateway](https://docs.azure.cn/application-gateway/application-gateway-introduction)（应用程序网关简介）。\n",应用程序网关支持 VNet 对等互连，这有助于对其他虚拟网络中的流量进行负载均衡。,application gateway,192,https://docs.azure.cn/application-gateway/application-gateway-faq
ebfee404f67417c7907e712cf81e3589,DocumentDB API 的本地实例是否可用？,Azure Cosmos DB SQL API 的本地实例是否可用？,\n\n是的。 [Azure Cosmos DB 模拟器](https://docs.azure.cn/cosmos-db/local-emulator)提供对 Cosmos DB 服务的高保真模拟。 它支持与 Azure Cosmos DB 相同的功能，包括对创建和查询 JSON 文档、预配和缩放集合，以及执行存储过程和触发器的支持。 可以使用 Azure Cosmos DB 模拟器开发和测试应用程序，并通过对 Azure Cosmos DB 的连接终结点进行单一配置更改将其部署到多个区域范围的 Azure。\n\n## 针对 API for MongoDB 进行开发\n\n,Azure Cosmos DB SQL API 的本地实例可以使用。 [Azure Cosmos DB 模拟器](https://docs.azure.cn/cosmos-db/local-emulator)提供对 Cosmos DB 服务的高保真模拟。 它支持与 Azure Cosmos DB 相同的功能，包括对创建和查询 JSON 文档、预配和缩放集合，以及执行存储过程和触发器的支持。 可以使用 Azure Cosmos DB 模拟器开发和测试应用程序，并通过对 Azure Cosmos DB 的连接终结点进行单一配置更改将其部署到多个区域范围的 Azure。,cosmos db,340,https://docs.azure.cn/cosmos-db/faq
fbb6bba468ac8941b0cfb8cb1407c59a,托管快照和映像是否加密？,,"\n\n是的。 2017 年 6 月 9 日之后创建的所有托管快照和映像均会自动加密。 \n\n是否可以将 VM 的位于存储帐户且现在或以前已加密的非托管磁盘转换为托管磁盘？\n\n是\n\n是否会同时加密从托管磁盘或快照导出的 VHD？\n\n不可以。 但如果将 VHD 从加密托管磁盘或快照导出到加密存储帐户，则会对其进行加密。 \n\n## 高级磁盘：托管和非托管\n\n如果 VM 使用支持高级存储的大小系列（比如 DSv2），是否可以同时附加高级和标准数据磁盘？ \n\n是的。\n\n是否可以同时将高级和标准数据磁盘附加到不支持高级存储的大小系列，例如 D、Dv2 或 F 系列？\n\n不可以。 只可以将标准数据磁盘附加到不使用支持高级存储的大小系列的 VM。\n\n如果从现有的 VHD (80 GB) 创建高级数据磁盘，需要多少费用？\n\n从 80 GB VHD 创建的高级数据磁盘被视为下一个可用的高级磁盘大小（P10 磁盘）。 我们按 P10 磁盘定价收费。\n\n使用高级存储时是否存在事务成本？\n\n每个磁盘大小都有固定成本，其根据 IOPS 和吞吐量的特定限制进行预配。 其他成本包括出站带宽和快照容量（如果适用）。 有关详细信息，请参阅[定价页](https://www.azure.cn/pricing/details/storage)。\n\n可从磁盘缓存获取的 IOPS 和吞吐量限制是多少？\n\nDS 系列的缓存和本地 SSD 合并限制是每个核心 4,000 IOPS，以及每个核心每秒 33 MB。 \n\n托管磁盘 VM 是否支持本地 SSD？\n\n本地 SSD 是托管磁盘 VM 随附的临时存储。 临时存储不需要额外的成本。 建议不要使用此本地 SSD 来存储应用程序数据，因为这些数据不会永久保存在 Azure Blob 存储中。\n\n在高级磁盘上使用 TRIM 是否有任何影响？\n\n在高级或标准磁盘的 Azure 磁盘上使用 TRIM 没有负面影响。\n\n## 新磁盘大小：托管和非托管\n\n操作系统和数据磁盘支持的最大磁盘大小是多少？\n\nAzure 支持的操作系统磁盘的分区类型是主启动记录 (MBR)。 MBR 格式支持的磁盘最大大小为 2 TB。 Azure 支持的操作系统磁盘的最大大小为 2 TB。 Azure 支持的数据磁盘最大大小为 4 TB。 \n\n支持的最大页 blob 大小是多少？\n\nAzure 支持的最大页 blob 大小是 8 TB (8,191 GB)。 我们不支持将大于 4 TB (4,095 GB) 的页 blob 作为数据或操作系统磁盘附加到 VM。\n\n是否需要使用新版本的 Azure 工具来创建、附加、上传大于 1 TB 的磁盘并重设其大小？\n\n无需升级现有 Azure 工具即可创建、附加大于 1 TB 的磁盘或重设其大小。 若要直接从本地将 VHD 文件作为页 blob 或非托管磁盘上传到到 Azure，需要使用最新工具集：\nAzure 工具支持的版本Azure PowerShell版本号 4.1.0：2017 年 6 月版或更高版本Azure CLI v1版本号 0.10.13：2017 年 5 月版或更高版本AzCopy版本号 6.1.0：2017 年 6 月版或更高版本\n\n即将提供 Azure CLI v2 和 Azure 存储资源管理器支持。 \n\n非托管磁盘或页 blob 是否支持 P4 和 P6 磁盘大小？\n\n不可以。 仅托管磁盘支持 P4 (32 GB) 和 P6 (64 GB) 磁盘大小。 即将提供非托管磁盘和页 blob 支持。\n\n如果在支持较小磁盘（约 2017 年 6 月 15 日）之前创建了小于 64 GB 的高级托管磁盘，将如何计费？\n\n根据 P10 定价层继续对小于 64 GB 的现有高级小磁盘计费。 \n\n如何将小于 64 GB 的高级小磁盘的磁盘层级从 P10 切换到 P4 或 P6？\n\n可以拍摄小磁盘的快照，然后创建磁盘以自动根据预配大小将定价层切换到 P4 或 P6。 \n",托管快照和映像被加密了。 2017 年 6 月 9 日之后创建的所有托管快照和映像均会自动加密。,windows,742,https://docs.azure.cn/virtual-machines/windows/faq-for-disks
fbb6bba468ac8941b0cfb8cb1407c59a,托管快照和映像被加密了吗？,,"\n\n是的。 2017 年 6 月 9 日之后创建的所有托管快照和映像均会自动加密。 \n\n是否可以将 VM 的位于存储帐户且现在或以前已加密的非托管磁盘转换为托管磁盘？\n\n是\n\n是否会同时加密从托管磁盘或快照导出的 VHD？\n\n不可以。 但如果将 VHD 从加密托管磁盘或快照导出到加密存储帐户，则会对其进行加密。 \n\n## 高级磁盘：托管和非托管\n\n如果 VM 使用支持高级存储的大小系列（比如 DSv2），是否可以同时附加高级和标准数据磁盘？ \n\n是的。\n\n是否可以同时将高级和标准数据磁盘附加到不支持高级存储的大小系列，例如 D、Dv2 或 F 系列？\n\n不可以。 只可以将标准数据磁盘附加到不使用支持高级存储的大小系列的 VM。\n\n如果从现有的 VHD (80 GB) 创建高级数据磁盘，需要多少费用？\n\n从 80 GB VHD 创建的高级数据磁盘被视为下一个可用的高级磁盘大小（P10 磁盘）。 我们按 P10 磁盘定价收费。\n\n使用高级存储时是否存在事务成本？\n\n每个磁盘大小都有固定成本，其根据 IOPS 和吞吐量的特定限制进行预配。 其他成本包括出站带宽和快照容量（如果适用）。 有关详细信息，请参阅[定价页](https://www.azure.cn/pricing/details/storage)。\n\n可从磁盘缓存获取的 IOPS 和吞吐量限制是多少？\n\nDS 系列的缓存和本地 SSD 合并限制是每个核心 4,000 IOPS，以及每个核心每秒 33 MB。 \n\n托管磁盘 VM 是否支持本地 SSD？\n\n本地 SSD 是托管磁盘 VM 随附的临时存储。 临时存储不需要额外的成本。 建议不要使用此本地 SSD 来存储应用程序数据，因为这些数据不会永久保存在 Azure Blob 存储中。\n\n在高级磁盘上使用 TRIM 是否有任何影响？\n\n在高级或标准磁盘的 Azure 磁盘上使用 TRIM 没有负面影响。\n\n## 新磁盘大小：托管和非托管\n\n操作系统和数据磁盘支持的最大磁盘大小是多少？\n\nAzure 支持的操作系统磁盘的分区类型是主启动记录 (MBR)。 MBR 格式支持的磁盘最大大小为 2 TB。 Azure 支持的操作系统磁盘的最大大小为 2 TB。 Azure 支持的数据磁盘最大大小为 4 TB。 \n\n支持的最大页 blob 大小是多少？\n\nAzure 支持的最大页 blob 大小是 8 TB (8,191 GB)。 我们不支持将大于 4 TB (4,095 GB) 的页 blob 作为数据或操作系统磁盘附加到 VM。\n\n是否需要使用新版本的 Azure 工具来创建、附加、上传大于 1 TB 的磁盘并重设其大小？\n\n无需升级现有 Azure 工具即可创建、附加大于 1 TB 的磁盘或重设其大小。 若要直接从本地将 VHD 文件作为页 blob 或非托管磁盘上传到到 Azure，需要使用最新工具集：\nAzure 工具支持的版本Azure PowerShell版本号 4.1.0：2017 年 6 月版或更高版本Azure CLI v1版本号 0.10.13：2017 年 5 月版或更高版本AzCopy版本号 6.1.0：2017 年 6 月版或更高版本\n\n即将提供 Azure CLI v2 和 Azure 存储资源管理器支持。 \n\n非托管磁盘或页 blob 是否支持 P4 和 P6 磁盘大小？\n\n不可以。 仅托管磁盘支持 P4 (32 GB) 和 P6 (64 GB) 磁盘大小。 即将提供非托管磁盘和页 blob 支持。\n\n如果在支持较小磁盘（约 2017 年 6 月 15 日）之前创建了小于 64 GB 的高级托管磁盘，将如何计费？\n\n根据 P10 定价层继续对小于 64 GB 的现有高级小磁盘计费。 \n\n如何将小于 64 GB 的高级小磁盘的磁盘层级从 P10 切换到 P4 或 P6？\n\n可以拍摄小磁盘的快照，然后创建磁盘以自动根据预配大小将定价层切换到 P4 或 P6。 \n",托管快照和映像被加密了。 2017 年 6 月 9 日之后创建的所有托管快照和映像均会自动加密。,windows,742,https://docs.azure.cn/virtual-machines/windows/faq-for-disks
34aaf2bd14a62708689ed2295135ee91,API 管理是否适用于 Azure ExpressRoute？,Azure API 管理是否适用于 Azure ExpressRoute？,\n\n是的。 API 管理适用于 Azure ExpressRoute。\n\n### 为什么在资源管理器模式的 VNET 中部署 API 管理时需要专用子网？\n\nAPI 管理需要专用子网，因为它建立在经典（PAAS V1 层）部署模型之上。 虽然也可以在资源管理器 VNET（V2 层）中进行部署，但这样会导致后续问题。 Azure 中的经典部署模型与资源管理器模型结合不紧密，因此如果在 V2 层中创建资源，V1 层会毫不知情，这样会发生问题，例如 API 管理会尝试使用已经分配给 NIC（在 V2 上构建）的 IP。 若要深入了解 Azure 中经典模型和资源管理器模型的差异，请参阅[部署模型的差异](https://docs.azure.cn/azure-resource-manager/resource-manager-deployment-model)。\n\n### 在 VNET 中部署 API 管理时所需的最小子网大小是多少？\n\n部署 API 管理所需的最小子网大小为 [/29](https://docs.azure.cn/virtual-network/virtual-networks-faq#configuration)，这是 Azure 支持的最小子网大小。\n\n### 是否可将 API 管理服务从一个订阅移到另一个订阅？\n\n是的。 要了解操作方法，请参阅[将资源移动到新资源组或订阅](https://docs.azure.cn/azure-resource-manager/resource-group-move-resources)。\n\n### 导入 API 是否存在限制或已知问题？\n\n[Open API(Swagger)、WSDL 和 WADL 格式的已知问题和限制](https://docs.azure.cn/api-management/api-management-api-import-restrictions)。\n,Azure API 管理适用于 Azure ExpressRoute。,api management,114,https://docs.azure.cn/api-management/api-management-faq
34aaf2bd14a62708689ed2295135ee91,Azure API 管理是不是适用于 Azure ExpressRoute？,Azure API 管理是否适用于 Azure ExpressRoute？,\n\n是的。 API 管理适用于 Azure ExpressRoute。\n\n### 为什么在资源管理器模式的 VNET 中部署 API 管理时需要专用子网？\n\nAPI 管理需要专用子网，因为它建立在经典（PAAS V1 层）部署模型之上。 虽然也可以在资源管理器 VNET（V2 层）中进行部署，但这样会导致后续问题。 Azure 中的经典部署模型与资源管理器模型结合不紧密，因此如果在 V2 层中创建资源，V1 层会毫不知情，这样会发生问题，例如 API 管理会尝试使用已经分配给 NIC（在 V2 上构建）的 IP。 若要深入了解 Azure 中经典模型和资源管理器模型的差异，请参阅[部署模型的差异](https://docs.azure.cn/azure-resource-manager/resource-manager-deployment-model)。\n\n### 在 VNET 中部署 API 管理时所需的最小子网大小是多少？\n\n部署 API 管理所需的最小子网大小为 [/29](https://docs.azure.cn/virtual-network/virtual-networks-faq#configuration)，这是 Azure 支持的最小子网大小。\n\n### 是否可将 API 管理服务从一个订阅移到另一个订阅？\n\n是的。 要了解操作方法，请参阅[将资源移动到新资源组或订阅](https://docs.azure.cn/azure-resource-manager/resource-group-move-resources)。\n\n### 导入 API 是否存在限制或已知问题？\n\n[Open API(Swagger)、WSDL 和 WADL 格式的已知问题和限制](https://docs.azure.cn/api-management/api-management-api-import-restrictions)。\n,Azure API 管理适用于 Azure ExpressRoute。,api management,114,https://docs.azure.cn/api-management/api-management-faq
34aaf2bd14a62708689ed2295135ee91,Azure API 管理适用于 Azure ExpressRoute 吗？,Azure API 管理是否适用于 Azure ExpressRoute？,\n\n是的。 API 管理适用于 Azure ExpressRoute。\n\n### 为什么在资源管理器模式的 VNET 中部署 API 管理时需要专用子网？\n\nAPI 管理需要专用子网，因为它建立在经典（PAAS V1 层）部署模型之上。 虽然也可以在资源管理器 VNET（V2 层）中进行部署，但这样会导致后续问题。 Azure 中的经典部署模型与资源管理器模型结合不紧密，因此如果在 V2 层中创建资源，V1 层会毫不知情，这样会发生问题，例如 API 管理会尝试使用已经分配给 NIC（在 V2 上构建）的 IP。 若要深入了解 Azure 中经典模型和资源管理器模型的差异，请参阅[部署模型的差异](https://docs.azure.cn/azure-resource-manager/resource-manager-deployment-model)。\n\n### 在 VNET 中部署 API 管理时所需的最小子网大小是多少？\n\n部署 API 管理所需的最小子网大小为 [/29](https://docs.azure.cn/virtual-network/virtual-networks-faq#configuration)，这是 Azure 支持的最小子网大小。\n\n### 是否可将 API 管理服务从一个订阅移到另一个订阅？\n\n是的。 要了解操作方法，请参阅[将资源移动到新资源组或订阅](https://docs.azure.cn/azure-resource-manager/resource-group-move-resources)。\n\n### 导入 API 是否存在限制或已知问题？\n\n[Open API(Swagger)、WSDL 和 WADL 格式的已知问题和限制](https://docs.azure.cn/api-management/api-management-api-import-restrictions)。\n,Azure API 管理适用于 Azure ExpressRoute。,api management,114,https://docs.azure.cn/api-management/api-management-faq
8261ef442a9d012b1f7b6f05d5d04852,可以将位于单独租户和合约中的虚拟网络连接到不在同一租户或合约中的单个 ExpressRoute 线路吗？,我有多个关联到不同 Azure Active Directory 租户或企业协议合约的 Azure 订阅。 是否可以将位于单独租户和合约中的虚拟网络连接到不在同一租户或合约中的单个 ExpressRoute 线路？,\n\n是的。 ExpressRoute 授权可以跨订阅、租户和合约边界，不需要进行额外配置。 \n\n有关详细信息，请参阅[在多个订阅之间共享 ExpressRoute 线路](https://docs.azure.cn/expressroute/expressroute-howto-linkvnet-arm)\n,可以将位于单独租户和合约中的虚拟网络连接到不在同一租户或合约中的单个 ExpressRoute 线路。Azure ExpressRoute 授权可以跨订阅、租户和合约边界，不需要进行额外配置。 \n\n有关详细信息，请参阅[在多个订阅之间共享 ExpressRoute 线路](https://docs.azure.cn/expressroute/expressroute-howto-linkvnet-arm)\n,expressroute,408,https://docs.azure.cn/expressroute/expressroute-faqs
8261ef442a9d012b1f7b6f05d5d04852,我有多个关联到不同 Azure Active Directory 租户或企业协议合约的 Azure 订阅。 是否可以将位于单独租户和合约中的虚拟网络连接到不在同一租户或合约中的单个 ExpressRoute 线路？,我有多个关联到不同 Azure Active Directory 租户或企业协议合约的 Azure 订阅。 是否可以将位于单独租户和合约中的虚拟网络连接到不在同一租户或合约中的单个 ExpressRoute 线路？,\n\n是的。 ExpressRoute 授权可以跨订阅、租户和合约边界，不需要进行额外配置。 \n\n有关详细信息，请参阅[在多个订阅之间共享 ExpressRoute 线路](https://docs.azure.cn/expressroute/expressroute-howto-linkvnet-arm)\n,可以将位于单独租户和合约中的虚拟网络连接到不在同一租户或合约中的单个 ExpressRoute 线路。Azure ExpressRoute 授权可以跨订阅、租户和合约边界，不需要进行额外配置。 \n\n有关详细信息，请参阅[在多个订阅之间共享 ExpressRoute 线路](https://docs.azure.cn/expressroute/expressroute-howto-linkvnet-arm)\n,expressroute,408,https://docs.azure.cn/expressroute/expressroute-faqs
57eed9df8cbbafb54dda8ebae7d553d0,可以将 Azure 服务总线中继终结点加入白名单吗,是否可以将 Azure 服务总线中继终结点加入白名单？,\n\n是的。 中继客户端使用完全限定的域名连接到 Azure 中继服务。 客户可以在支持 DNS 允许列表的防火墙上为 `*.servicebus.chinacloudapi.cn` 添加一个条目。\n\n## 后续步骤\n\n*   [创建命名空间](https://docs.azure.cn/service-bus-relay/relay-create-namespace-portal)\n*   [.NET 入门](https://docs.azure.cn/service-bus-relay/relay-hybrid-connections-dotnet-get-started)\n*   [节点入门](https://docs.azure.cn/service-bus-relay/relay-hybrid-connections-node-get-started),可以将 Azure 服务总线中继终结点加入白名。 中继客户端使用完全限定的域名连接到 Azure 中继服务。 客户可以在支持 DNS 允许列表的防火墙上为 `*.servicebus.chinacloudapi.cn` 添加一个条目。\n\n## 后续步骤\n\n*   [创建命名空间](https://docs.azure.cn/service-bus-relay/relay-create-namespace-portal)\n*   [.NET 入门](https://docs.azure.cn/service-bus-relay/relay-hybrid-connections-dotnet-get-started)\n*   [节点入门](https://docs.azure.cn/service-bus-relay/relay-hybrid-connections-node-get-started),service bus-relay,505,https://docs.azure.cn/service-bus-relay/relay-faq
